,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
681,10507,Diego Tardelli,Attacker,35,10/05/1985,Brazil,Gremio,Serie A,33.0,18.0,4,0.0,1.0,0.0,717.0,24.0,83.0,19.0,29.0,22.0,21.0,21.0,29,1959,23
683,10476,Paulo Victor,Goalkeeper,33,12/01/1987,Brazil,Gremio,Serie A,0.0,0.0,0,19.0,0.0,79.0,244.0,0.0,58.0,0.0,1.0,1.0,2.0,0.0,28,2520,28
684,10477,Júlio César,Goalkeeper,34,02/09/1986,Brazil,Gremio,Serie A,0.0,0.0,0,12.0,0.0,26.0,50.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,8,720,8
685,10479,Brenno,Goalkeeper,21,01/04/1999,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
686,180869,Vinicius Machado,Goalkeeper,20,29/02/2000,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
687,10485,Pedro Geromel,Defender,35,21/09/1985,Brazil,Gremio,Serie A,12.0,4.0,3,0.0,0.0,0.0,755.0,2.0,85.0,23.0,3.0,3.0,11.0,13.0,20,1762,20
688,2466,W. Kannemann,Defender,29,14/03/1991,Argentina,Gremio,Serie A,3.0,1.0,1,0.0,0.0,0.0,601.0,1.0,85.0,25.0,9.0,7.0,17.0,28.0,17,1530,17
689,10480,Bruno Cortez,Defender,33,11/03/1987,Brazil,Gremio,Serie A,3.0,2.0,1,0.0,2.0,0.0,722.0,18.0,85.0,27.0,27.0,21.0,22.0,22.0,21,1814,21
690,50081,David Braz,Defender,33,21/03/1987,Brazil,Gremio,Serie A,19.0,6.0,2,0.0,2.0,0.0,866.0,5.0,87.0,19.0,6.0,4.0,3.0,15.0,18,1568,17
691,10483,Paulo Miranda,Defender,32,16/08/1988,Brazil,Gremio,Serie A,2.0,1.0,1,0.0,0.0,0.0,432.0,1.0,86.0,19.0,1.0,1.0,3.0,9.0,12,944,10
692,10488,Rodrigues,Defender,23,10/10/1997,Brazil,Gremio,Serie A,1.0,0.0,0,0.0,1.0,0.0,288.0,2.0,87.0,17.0,0.0,0.0,1.0,3.0,8,602,7
693,152857,Ruan,Defender,21,07/06/1999,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,25.0,0.0,86.0,0.0,2.0,1.0,2.0,1.0,1,90,1
694,10486,Léo Gomes,Defender,24,30/06/1996,Brazil,Gremio,Serie A,13.0,4.0,0,0.0,0.0,0.0,460.0,6.0,87.0,16.0,10.0,6.0,1.0,9.0,9,810,9
695,180864,Emanuel,Defender,21,01/11/1999,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1,19,0
696,10494,Matheus Henrique,Midfielder,23,19/12/1997,Brazil,Gremio,Serie A,14.0,5.0,0,0.0,1.0,0.0,1326.0,18.0,91.0,26.0,59.0,50.0,16.0,33.0,20,1766,20
697,10498,Maicon,Midfielder,35,14/09/1985,Brazil,Gremio,Serie A,17.0,6.0,3,0.0,3.0,0.0,1297.0,22.0,92.0,7.0,8.0,5.0,15.0,14.0,15,1173,15
698,10499,Darlan Mendes,Midfielder,22,16/04/1998,Brazil,Gremio,Serie A,6.0,0.0,0,0.0,1.0,0.0,372.0,10.0,86.0,10.0,8.0,6.0,2.0,11.0,13,598,6
699,10492,Thaciano Mickael da Silva,Midfielder,25,12/05/1995,Brazil,Gremio,Serie A,20.0,9.0,2,0.0,0.0,0.0,503.0,8.0,85.0,24.0,26.0,23.0,14.0,16.0,22,1316,13
700,10491,Jean Pyerre,Midfielder,22,07/05/1998,Brazil,Gremio,Serie A,20.0,5.0,3,0.0,2.0,0.0,588.0,14.0,91.0,8.0,28.0,20.0,10.0,7.0,10,813,10
701,10501,Alisson,Midfielder,27,25/06/1993,Brazil,Gremio,Serie A,39.0,17.0,4,0.0,6.0,0.0,784.0,54.0,85.0,12.0,49.0,27.0,44.0,24.0,22,1738,22
702,69198,Patrick,Midfielder,22,23/11/1998,Brazil,Gremio,Serie A,9.0,4.0,2,0.0,0.0,0.0,123.0,6.0,86.0,8.0,17.0,12.0,14.0,4.0,18,333,1
703,180863,Lucas Araujo,Midfielder,21,21/05/1999,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
704,80407,Jhonata,Midfielder,20,04/07/2000,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
705,10500,Eduardo Gabriel Aquino Cossa,Attacker,23,24/02/1997,Brazil,Gremio,Serie A,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1678,14
706,133187,Gui Azevedo,Attacker,19,21/05/2001,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,7.0,1.0,91.0,2.0,1.0,0.0,2.0,1.0,2,27,0
707,80536,Isaque,Attacker,23,22/04/1997,Brazil,Gremio,Serie A,2.0,2.0,1,0.0,0.0,0.0,31.0,0.0,86.0,2.0,1.0,1.0,0.0,0.0,2,101,1
708,106510,Ferreira,Attacker,23,31/12/1997,Brazil,Gremio,Serie A,6.0,2.0,1,0.0,3.0,0.0,35.0,3.0,88.0,3.0,11.0,10.0,7.0,3.0,4,147,1
709,133188,Da Silva,Attacker,21,11/03/1999,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26,0
712,10502,Luan,Attacker,27,27/03/1993,Brazil,Gremio,Serie A,35.0,11.0,4,0.0,6.0,0.0,563.0,28.0,83.0,10.0,29.0,24.0,29.0,8.0,20,1318,15
713,10495,Michel,Midfielder,30,22/03/1990,Brazil,Gremio,Serie A,15.0,4.0,0,0.0,1.0,0.0,1053.0,11.0,87.0,35.0,3.0,1.0,4.0,42.0,22,1702,20
714,180926,Leonardo Alves Chú Franco,Midfielder,20,06/04/2000,Brazil,Gremio,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
715,10503,Felipe Vizeu,Attacker,23,12/03/1997,Brazil,Gremio,Serie A,10.0,1.0,1,0.0,0.0,0.0,87.0,7.0,71.0,0.0,12.0,6.0,3.0,9.0,11,385,4
682,10323,Luciano,Attacker,27,18/05/1993,Brazil,Gremio,Serie A,,,5,,,,,,,,,,,,19,1241,16
711,10481,Juninho Capixaba,Defender,23,06/07/1997,Brazil,Gremio,Serie A,,,0,,,,,,,,,,,,2,180,1
710,10481,Juninho Capixaba,Defender,23,06/07/1997,Brazil,Gremio,Serie A,,,0,,,,,,,,,,,,15,1288,14
716,10493,Thonny Anderson,Midfielder,23,27/12/1997,Brazil,Gremio,Serie A,,,0,,,,,,,,,,,,0,0,0
679,10504,Vinicius Duarte,Attacker,24,03/12/1996,Brazil,Gremio,Serie A,,,0,,,,,,,,,,,,0,0,0
675,10506,Marinho,Attacker,30,29/05/1990,Brazil,Gremio,Serie A,,,0,,,,,,,,,,,,2,47,0
414,10373,Carlos Miguel dos Santos Pereira,Goalkeeper,21,09/10/1998,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
415,133183,José Aldo,Midfielder,22,25/07/1998,Brazil,Internacional,Serie A,1.0,0.0,0,0.0,0.0,0.0,3.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,1,8,0
416,10386,Bruno,Defender,35,30/08/1985,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,157.0,0.0,68.0,5.0,12.0,3.0,4.0,7.0,8,465,6
417,10392,Francisco Rithely da Silva Sousa,Midfielder,29,27/01/1991,Brazil,Internacional,Serie A,4.0,1.0,0,0.0,0.0,0.0,220.0,2.0,90.0,5.0,6.0,5.0,4.0,11.0,8,560,7
418,10399,Jonatan Daniel Alvez Sagar,Attacker,32,31/05/1988,Uruguay,Internacional,Serie A,7.0,1.0,0,0.0,0.0,0.0,6.0,2.0,73.0,0.0,1.0,0.0,0.0,1.0,3,82,0
419,10379,Bruno Fuchs,Defender,21,01/04/1999,Brazil,Internacional,Serie A,5.0,1.0,0,0.0,0.0,0.0,403.0,6.0,73.0,5.0,6.0,5.0,6.0,7.0,10,792,9
420,10375,Iago,Defender,23,23/03/1997,Brazil,Internacional,Serie A,3.0,1.0,0,0.0,1.0,0.0,187.0,9.0,78.0,2.0,11.0,7.0,1.0,7.0,5,450,5
421,10402,N. López,Attacker,27,01/10/1993,Uruguay,Internacional,Serie A,56.0,17.0,1,0.0,3.0,0.0,483.0,39.0,79.0,14.0,83.0,55.0,16.0,26.0,25,1594,19
423,10404,Guilherme Parede,Attacker,25,19/09/1995,Brazil,Internacional,Serie A,30.0,7.0,3,0.0,2.0,0.0,269.0,23.0,67.0,13.0,21.0,12.0,37.0,21.0,25,1364,14
425,10405,Pedro Lucas Schwaizer,Attacker,22,05/09/1998,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,57.0,1.0,1.0,1.0,0.0,3.0,5,63,0
426,125676,Erik Jorgens de Menezes,Defender,19,18/02/2001,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,32.0,0.0,77.0,5.0,1.0,0.0,2.0,1.0,2,83,0
428,10383,Roberto Pinheiro da Rosa,Defender,22,03/06/1998,Brazil,Internacional,Serie A,2.0,1.0,0,0.0,0.0,0.0,162.0,3.0,79.0,5.0,1.0,1.0,4.0,5.0,5,450,5
429,10400,William de Oliveira Pottker,Attacker,27,22/12/1993,Brazil,Internacional,Serie A,22.0,7.0,4,0.0,0.0,0.0,175.0,10.0,82.0,9.0,26.0,14.0,2.0,11.0,10,516,7
430,10406,Rafael Sóbis,Attacker,35,17/06/1985,Brazil,Internacional,Serie A,41.0,13.0,2,0.0,2.0,0.0,366.0,28.0,90.0,11.0,16.0,12.0,8.0,11.0,20,1060,12
431,10374,Danilo Fernandes,Goalkeeper,32,03/04/1988,Brazil,Internacional,Serie A,0.0,0.0,0,6.0,0.0,22.0,55.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5,394,4
432,10372,Marcelo Lomba,Goalkeeper,34,18/12/1986,Brazil,Internacional,Serie A,1.0,0.0,0,34.0,0.0,108.0,423.0,0.0,67.0,0.0,0.0,0.0,7.0,0.0,34,3021,34
433,10370,Keiller,Goalkeeper,24,29/10/1996,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
434,10371,Daniel,Goalkeeper,26,06/05/1994,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
435,10384,Heitor,Defender,20,05/11/2000,Brazil,Internacional,Serie A,12.0,4.0,0,0.0,1.0,0.0,709.0,15.0,82.0,47.0,24.0,14.0,33.0,26.0,20,1748,20
436,10378,Rodrigo Moledo,Defender,33,27/10/1987,Brazil,Internacional,Serie A,12.0,4.0,1,0.0,0.0,0.0,510.0,2.0,84.0,25.0,8.0,7.0,12.0,11.0,17,1308,16
437,10382,Uendel,Defender,32,08/10/1988,Brazil,Internacional,Serie A,8.0,2.0,0,0.0,2.0,0.0,732.0,21.0,84.0,18.0,9.0,5.0,5.0,22.0,20,1666,19
438,10377,V. Cuesta,Defender,32,19/11/1988,Argentina,Internacional,Serie A,18.0,6.0,1,0.0,1.0,0.0,1223.0,11.0,85.0,63.0,41.0,37.0,37.0,37.0,31,2712,30
439,10387,Edenílson,Midfielder,31,18/12/1989,Brazil,Internacional,Serie A,27.0,13.0,5,0.0,2.0,0.0,1248.0,27.0,87.0,26.0,37.0,21.0,21.0,29.0,30,2473,28
440,10391,A. D&apos;Alessandro,Midfielder,39,15/04/1981,Argentina,Internacional,Serie A,30.0,10.0,1,0.0,3.0,0.0,1004.0,44.0,85.0,9.0,18.0,15.0,23.0,9.0,23,1512,15
441,10393,Rodrigo Dourado,Midfielder,26,17/06/1994,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,38.0,0.0,82.0,2.0,0.0,0.0,1.0,2.0,1,90,1
442,10395,Rodrigo Lindoso,Midfielder,31,06/06/1989,Brazil,Internacional,Serie A,27.0,8.0,4,0.0,2.0,0.0,1500.0,14.0,88.0,34.0,7.0,4.0,30.0,37.0,27,2374,27
443,133185,J. Cardoso,Midfielder,19,20/09/2001,USA,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0
444,10396,Nonato,Midfielder,22,03/03/1998,Brazil,Internacional,Serie A,21.0,6.0,3,0.0,1.0,0.0,667.0,17.0,88.0,29.0,27.0,15.0,17.0,41.0,26,1734,20
445,125677,José Gabriel,Midfielder,21,21/01/1999,Brazil,Internacional,Serie A,1.0,0.0,0,0.0,0.0,0.0,19.0,1.0,89.0,0.0,1.0,0.0,1.0,3.0,2,74,1
446,10388,Patrick,Midfielder,28,29/07/1992,Brazil,Internacional,Serie A,24.0,4.0,2,0.0,0.0,0.0,600.0,21.0,84.0,56.0,80.0,48.0,32.0,30.0,24,1742,20
447,133184,Lucas Ramos,Midfielder,19,03/01/2001,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
448,10401,P. Guerrero,Attacker,36,01/01/1984,Peru,Internacional,Serie A,81.0,35.0,10,0.0,1.0,0.0,462.0,32.0,74.0,7.0,36.0,23.0,43.0,41.0,24,2014,23
449,10407,Santiago Tréllez Viveros,Attacker,30,17/01/1990,Colombia,Internacional,Serie A,6.0,2.0,0,0.0,0.0,0.0,32.0,2.0,66.0,1.0,3.0,2.0,4.0,4.0,4,297,4
450,10385,Emerson Santos,Defender,25,05/04/1995,Brazil,Internacional,Serie A,6.0,3.0,1,0.0,0.0,0.0,438.0,3.0,82.0,12.0,6.0,5.0,3.0,12.0,11,836,10
451,10398,Wellington Silva,Attacker,27,06/01/1993,Brazil,Internacional,Serie A,17.0,5.0,1,0.0,1.0,0.0,252.0,13.0,78.0,8.0,30.0,24.0,22.0,5.0,21,916,8
452,10376,Zeca,Defender,26,16/05/1994,Brazil,Internacional,Serie A,5.0,1.0,0,0.0,0.0,0.0,772.0,10.0,86.0,34.0,20.0,18.0,6.0,12.0,20,1701,19
453,10380,Klaus,Defender,26,11/01/1994,Brazil,Internacional,Serie A,3.0,0.0,0,0.0,0.0,0.0,319.0,0.0,74.0,3.0,0.0,0.0,4.0,8.0,10,742,6
454,1065,Natanael Pimienta,Defender,30,25/12/1990,Brazil,Internacional,Serie A,3.0,0.0,0,0.0,0.0,0.0,144.0,0.0,80.0,7.0,10.0,6.0,2.0,6.0,7,547,7
455,10381,Dudu,Defender,23,30/05/1997,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
456,10397,M. Sarrafiore,Midfielder,23,20/07/1997,Argentina,Internacional,Serie A,18.0,7.0,3,0.0,0.0,0.0,183.0,13.0,77.0,15.0,14.0,9.0,12.0,18.0,19,648,5
457,10394,Matheus Galdezani,Midfielder,28,13/03/1992,Brazil,Internacional,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
458,10403,Neilton,Midfielder,26,17/02/1994,Brazil,Internacional,Serie A,21.0,4.0,1,0.0,0.0,0.0,277.0,11.0,80.0,16.0,24.0,11.0,24.0,15.0,16,766,9
424,10317,Bruno César Pereira da Silva,Midfielder,34,03/08/1986,Brazil,Internacional,Serie A,,,0,,,,,,,,,,,,9,591,7
422,10389,Richard Rodrigues,Attacker,21,11/10/1999,Brazil,Internacional,Serie A,,,0,,,,,,,,,,,,0,0,0
427,10390,Fernando Camilo Farias,Midfielder,34,09/03/1986,Brazil,Internacional,Serie A,,,0,,,,,,,,,,,,1,55,1
761,9915,Edu Dracena,Defender,39,18/05/1981,Brazil,Palmeiras,Serie A,6.0,0.0,0,0.0,0.0,0.0,67.0,1.0,62.0,3.0,0.0,0.0,2.0,3.0,6,540,6
762,9931,Jean Raphael Vanderlei Moreira,Midfielder,34,24/06/1986,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,1.0,0.0,145.0,4.0,89.0,5.0,4.0,2.0,2.0,0.0,8,420,4
763,9921,Bruno Henrique Corsini,Midfielder,31,21/10/1989,Brazil,Palmeiras,Serie A,53.0,18.0,10,0.0,2.0,0.0,1402.0,39.0,87.0,32.0,30.0,22.0,25.0,52.0,34,2903,33
764,30398,Vitor Hugo,Defender,29,20/05/1991,Brazil,Palmeiras,Serie A,15.0,5.0,0,0.0,0.0,0.0,751.0,2.0,91.0,13.0,2.0,2.0,8.0,13.0,20,1800,20
765,9914,Fabiano,Defender,29,18/11/1991,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
766,9925,Matheus Fernandes,Midfielder,22,30/06/1998,Brazil,Palmeiras,Serie A,3.0,3.0,1,0.0,0.0,0.0,210.0,6.0,73.0,14.0,12.0,9.0,3.0,14.0,11,538,6
767,9934,Deyverson,Attacker,29,08/05/1991,Brazil,Palmeiras,Serie A,46.0,18.0,5,0.0,2.0,0.0,199.0,25.0,55.0,13.0,38.0,19.0,56.0,27.0,24,1778,21
768,9938,Arthur Cabral,Attacker,22,25/04/1998,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90,1
769,9908,Antônio Carlos,Defender,27,07/03/1993,Brazil,Palmeiras,Serie A,2.0,0.0,0,0.0,0.0,0.0,134.0,0.0,64.0,7.0,0.0,0.0,2.0,5.0,9,738,8
770,9924,Thiago Santos,Midfielder,31,05/09/1989,Brazil,Palmeiras,Serie A,6.0,2.0,1,0.0,0.0,0.0,321.0,4.0,74.0,27.0,6.0,4.0,14.0,36.0,18,1080,11
772,9928,Moisés,Midfielder,32,17/03/1988,Brazil,Palmeiras,Serie A,4.0,1.0,0,0.0,0.0,0.0,87.0,3.0,66.0,2.0,4.0,1.0,3.0,7.0,9,313,2
773,12915,Henrique Dourado,Attacker,31,15/09/1989,Brazil,Palmeiras,Serie A,2.0,1.0,0,0.0,0.0,0.0,7.0,0.0,70.0,0.0,1.0,1.0,1.0,2.0,4,74,0
774,9937,Ricardo Goulart,Attacker,29,05/06/1991,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1,8,1
775,9933,M. Borja,Attacker,27,26/01/1993,Colombia,Palmeiras,Serie A,11.0,4.0,1,0.0,1.0,0.0,64.0,4.0,70.0,2.0,5.0,1.0,9.0,9.0,9,345,3
776,9939,Eduardo Pereira Rodrigues,Attacker,28,07/01/1992,Brazil,Palmeiras,Serie A,86.0,37.0,9,0.0,10.0,0.0,731.0,83.0,77.0,12.0,135.0,83.0,124.0,37.0,36,3069,34
777,9923,Hyoran,Midfielder,27,25/05/1993,Brazil,Palmeiras,Serie A,13.0,5.0,1,0.0,3.0,0.0,73.0,8.0,86.0,4.0,12.0,5.0,5.0,9.0,12,455,5
778,2410,Weverton,Goalkeeper,33,13/12/1987,Brazil,Palmeiras,Serie A,0.0,0.0,0,23.0,0.0,90.0,296.0,2.0,59.0,0.0,0.0,0.0,6.0,1.0,31,2790,31
779,9902,Jaílson,Goalkeeper,39,20/07/1981,Brazil,Palmeiras,Serie A,0.0,0.0,0,7.0,0.0,10.0,40.0,0.0,62.0,0.0,1.0,1.0,0.0,0.0,4,360,4
780,9919,Lucas Bergantin Bragança,Goalkeeper,19,12/03/2001,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
781,9916,Marcos Rocha,Defender,32,11/12/1988,Brazil,Palmeiras,Serie A,14.0,4.0,2,0.0,2.0,0.0,996.0,51.0,74.0,77.0,37.0,18.0,40.0,46.0,30,2615,29
782,9917,Mayke,Defender,28,10/11/1992,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,141.0,2.0,73.0,3.0,4.0,3.0,2.0,2.0,6,391,5
783,9913,Luan,Defender,27,10/05/1993,Brazil,Palmeiras,Serie A,8.0,3.0,0,0.0,0.0,0.0,625.0,4.0,80.0,30.0,5.0,5.0,11.0,19.0,21,1805,20
786,9911,Lucas Esteves,Defender,20,24/06/2000,Brazil,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
787,9932,Zé Rafael,Midfielder,27,16/06/1993,Brazil,Palmeiras,Serie A,38.0,14.0,5,0.0,5.0,0.0,356.0,15.0,82.0,33.0,73.0,38.0,57.0,54.0,27,1730,23
788,9926,Gustavo Scarpa,Midfielder,26,05/01/1994,Brazil,Palmeiras,Serie A,56.0,25.0,4,0.0,4.0,0.0,501.0,39.0,79.0,10.0,32.0,20.0,21.0,16.0,27,1570,19
789,12788,Ramires,Midfielder,33,24/03/1987,Brazil,Palmeiras,Serie A,5.0,1.0,0,0.0,0.0,0.0,48.0,0.0,61.0,3.0,0.0,0.0,3.0,4.0,6,161,2
790,9918,Lucas Lima,Midfielder,30,09/07/1990,Brazil,Palmeiras,Serie A,14.0,6.0,1,0.0,3.0,0.0,468.0,25.0,82.0,23.0,15.0,11.0,16.0,26.0,23,1174,12
791,9920,Raphael Veiga,Midfielder,25,19/06/1995,Brazil,Palmeiras,Serie A,25.0,7.0,3,0.0,1.0,0.0,219.0,10.0,82.0,7.0,11.0,6.0,11.0,13.0,19,773,8
792,9929,Felipe Melo,Midfielder,37,26/06/1983,Brazil,Palmeiras,Serie A,25.0,5.0,3,0.0,1.0,0.0,834.0,11.0,85.0,28.0,15.0,14.0,25.0,36.0,24,2042,24
794,1793,Luiz Adriano,Attacker,33,12/04/1987,Brazil,Palmeiras,Serie A,17.0,8.0,6,0.0,1.0,0.0,125.0,11.0,79.0,2.0,6.0,4.0,16.0,18.0,13,899,11
795,180235,Gabriel Veron,Attacker,18,03/09/2002,Brazil,Palmeiras,Serie A,3.0,2.0,2,0.0,1.0,0.0,13.0,1.0,73.0,2.0,5.0,3.0,1.0,1.0,3,70,0
796,9936,Willian,Attacker,34,19/11/1986,Brazil,Palmeiras,Serie A,30.0,11.0,4,0.0,1.0,0.0,325.0,22.0,84.0,10.0,38.0,22.0,17.0,13.0,22,1131,11
797,9905,Diogo Barbosa Mendanha,Defender,28,17/08/1992,Brazil,Palmeiras,Serie A,14.0,2.0,0,0.0,2.0,0.0,1047.0,24.0,82.0,55.0,35.0,14.0,25.0,45.0,33,2970,33
799,9935,Carlos Eduardo,Attacker,24,10/10/1996,Brazil,Palmeiras,Serie A,5.0,1.0,0,0.0,0.0,0.0,43.0,4.0,67.0,1.0,14.0,6.0,7.0,4.0,7,232,1
800,9903,Fernando Prass,Goalkeeper,42,09/07/1978,Brazil,Palmeiras,Serie A,0.0,0.0,0,1.0,0.0,4.0,46.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,3,270,3
801,9907,Victor Luis,Defender,27,23/06/1993,Brazil,Palmeiras,Serie A,6.0,0.0,0,0.0,0.0,0.0,89.0,1.0,65.0,4.0,2.0,1.0,3.0,6.0,5,450,5
802,80998,I. Angulo,Midfielder,21,22/03/1999,Colombia,Palmeiras,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
785,2502,G. Gómez,Defender,27,06/05/1993,Paraguay,Palmeiras,Serie A,,,2,,,,,,,,,,,,6,540,6
784,2502,G. Gómez,Defender,27,06/05/1993,Paraguay,Palmeiras,Serie A,,,1,,,,,,,,,,,,16,1414,16
798,9912,Juninho,Defender,25,01/02/1995,Brazil,Palmeiras,Serie A,,,0,,,,,,,,,,,,0,0,0
793,9927,A. Guerra,Midfielder,35,09/07/1985,Venezuela,Palmeiras,Serie A,,,0,,,,,,,,,,,,0,0,0
771,9940,Felipe Augusto Rodrigues Pires,Attacker,25,18/04/1995,Brazil,Palmeiras,Serie A,,,0,,,,,,,,,,,,2,13,0
717,119778,Cadu,Defender,18,21/02/2002,Brazil,Santos,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
719,9990,Kaique Rocha Lima,Defender,19,28/02/2001,Brazil,Santos,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
720,9994,Jean Lucas,Midfielder,22,22/06/1998,Brazil,Santos,Serie A,11.0,5.0,0,0.0,1.0,0.0,260.0,4.0,85.0,5.0,12.0,6.0,15.0,10.0,9,629,8
721,9985,Jorge,Defender,24,28/03/1996,Brazil,Santos,Serie A,34.0,12.0,1,0.0,2.0,0.0,847.0,27.0,79.0,45.0,79.0,45.0,47.0,28.0,29,2558,28
722,70366,John,Goalkeeper,24,13/02/1996,Brazil,Santos,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
723,9979,João Paulo,Goalkeeper,25,29/06/1995,Brazil,Santos,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
724,9986,Luiz Felipe,Defender,27,09/09/1993,Brazil,Santos,Serie A,1.0,0.0,0,0.0,0.0,0.0,182.0,0.0,83.0,3.0,0.0,0.0,4.0,3.0,8,330,3
725,9989,Felipe Jonatan,Defender,22,15/02/1998,Brazil,Santos,Serie A,17.0,6.0,2,0.0,0.0,0.0,257.0,12.0,76.0,11.0,22.0,12.0,9.0,11.0,26,1137,12
727,71,Luan Peres,Defender,26,19/07/1994,Brazil,Santos,Serie A,4.0,1.0,0,0.0,0.0,0.0,277.0,1.0,84.0,12.0,5.0,3.0,3.0,11.0,9,581,8
728,9991,Lucas Verissimo,Defender,25,02/07/1995,Brazil,Santos,Serie A,29.0,8.0,2,0.0,1.0,0.0,1784.0,6.0,85.0,52.0,29.0,22.0,18.0,63.0,33,2887,33
729,9993,Wagner,Defender,21,23/07/1999,Brazil,Santos,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
730,9995,Alison,Midfielder,27,01/03/1993,Brazil,Santos,Serie A,9.0,0.0,0,0.0,1.0,0.0,542.0,7.0,81.0,56.0,2.0,1.0,23.0,41.0,23,1488,15
731,10000,C. Sánchez,Midfielder,36,02/12/1984,Uruguay,Santos,Serie A,81.0,29.0,12,0.0,9.0,0.0,748.0,84.0,70.0,33.0,25.0,10.0,69.0,41.0,34,2436,27
