,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
658,9750,Ricardinho,Midfielder,31,27/03/1989,Brazil,Sport Recife,Serie A,8.0,4.0,0,0.0,0.0,0.0,528.0,3.0,37.0,29.0,11.0,7.0,31.0,16.0,19,1472,18
659,9575,João Igor,Midfielder,24,14/03/1996,Brazil,Sport Recife,Serie A,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,51.0,0.0,0.0,0.0,1.0,3.0,3,39,0
660,10253,Marquinhos,Midfielder,23,26/01/1997,Brazil,Sport Recife,Serie A,14.0,3.0,2,0.0,0.0,0.0,373.0,10.0,36.0,21.0,45.0,25.0,67.0,22.0,18,1225,16
661,197387,Maxwell,Midfielder,21,21/04/1999,Brazil,Sport Recife,Serie A,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,52.0,1.0,1.0,0.0,2.0,1.0,3,29,0
662,160339,Pedrão,Midfielder,20,22/01/2000,Brazil,Sport Recife,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
663,266251,Italo,Midfielder,18,22/03/2002,Brazil,Sport Recife,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
664,137606,Ewerton,Midfielder,20,11/10/2000,Brazil,Sport Recife,Serie A,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,15.0,1.0,1.0,1.0,0.0,1.0,1,73,1
665,50633,Marcão,Midfielder,29,14/01/1991,Brazil,Sport Recife,Serie A,5.0,1.0,1,0.0,0.0,0.0,311.0,2.0,33.0,13.0,8.0,5.0,10.0,19.0,12,773,8
666,9587,Hernane,Attacker,34,08/04/1986,Brazil,Sport Recife,Serie A,6.0,3.0,2,0.0,0.0,0.0,110.0,3.0,23.0,6.0,3.0,0.0,21.0,8.0,16,538,7
667,10359,L. Barcia,Attacker,28,08/10/1992,Uruguay,Sport Recife,Serie A,10.0,7.0,2,0.0,0.0,0.0,218.0,7.0,16.0,21.0,13.0,5.0,17.0,13.0,14,861,8
669,10038,Rogerio,Attacker,30,24/12/1990,Brazil,Sport Recife,Serie A,1.0,0.0,0,0.0,1.0,0.0,49.0,2.0,5.0,2.0,5.0,2.0,8.0,4.0,7,178,0
635,9585,Elton Rodrigues Brandão,Attacker,35,01/08/1985,Brazil,Sport Recife,Serie A,,,2,,,,,,,,,,,,9,656,9
668,10098,Thiago Neves,Attacker,35,27/02/1985,Brazil,Sport Recife,Serie A,,,2,,,,,,,,,,,,10,797,10
652,10211,Márcio Araújo,Midfielder,36,11/06/1984,Brazil,Sport Recife,Serie A,,,0,,,,,,,,,,,,4,161,2
633,10325,Ewandro Felipe de Lima Costa,Attacker,24,15/03/1996,Brazil,Sport Recife,Serie A,,,0,,,,,,,,,,,,0,0,0
670,51296,Lucas Venuto,Attacker,25,14/01/1995,Brazil,Sport Recife,Serie A,,,0,,,,,,,,,,,,6,260,2
631,67842,Ronaldo Henrique Silva,Attacker,29,10/04/1991,Brazil,Sport Recife,Serie A,,,0,,,,,,,,,,,,3,60,0
671,137607,Mikael,Attacker,21,28/05/1999,Brazil,Sport Recife,Serie A,,,1,,,,,,,,,,,,4,129,0
632,197386,Rafael Luiz Santos da Costa,Defender,18,09/05/2002,Brazil,Sport Recife,Serie A,,,0,,,,,,,,,,,,2,117,2
274,197033,Rodrigo Coutinho,Defender,21,23/01/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
275,197036,Rodrigo Gaia,Defender,19,14/06/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
276,12965,F. Guarín,Midfielder,34,30/06/1986,Colombia,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
277,288288,Gabriel Saulo,Defender,19,10/05/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
278,288289,Rodrigo Alves de Holanda Santos,Midfielder,18,04/06/2002,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
279,288290,Weverton De Jesus Marcolino,Midfielder,20,15/06/2000,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
280,288291,João Laranjeira,Midfielder,20,15/03/2000,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
281,9646,Bruno Cosendey,Midfielder,23,25/01/1997,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
282,288292,Matheus  Nunes Fagundes de Araújo,Midfielder,19,01/03/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
283,288293,Arthur Sales,Attacker,18,03/07/2002,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
284,288294,Lucas Figueiredo,Attacker,19,14/08/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
285,10563,Cláudio Winck Neto,Defender,26,15/04/1994,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,27.0,0.0,65.0,0.0,2.0,1.0,0.0,5.0,2,136,2
286,10573,Bruno César Zanaki,Midfielder,32,03/11/1988,Brazil,Vasco DA Gama,Serie A,4.0,2.0,0,0.0,0.0,0.0,101.0,6.0,34.0,3.0,3.0,2.0,4.0,4.0,7,236,2
287,10404,Guilherme Parede,Attacker,25,19/09/1995,Brazil,Vasco DA Gama,Serie A,2.0,2.0,0,0.0,0.0,0.0,58.0,2.0,28.0,3.0,4.0,3.0,3.0,5.0,11,224,1
288,10547,Fernando Miguel,Goalkeeper,35,02/02/1985,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,20.0,0.0,59.0,341.0,0.0,26.0,0.0,0.0,0.0,5.0,0.0,19,1710,19
289,10549,Alexander,Goalkeeper,21,31/05/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
290,140450,Lucão,Goalkeeper,19,26/02/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
291,197031,Fintelman,Goalkeeper,19,20/07/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
292,41358,Jadson Cristiano Silva de Morais,Defender,29,05/11/1991,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
293,2359,Léo Matos,Defender,34,02/04/1986,Brazil,Vasco DA Gama,Serie A,3.0,2.0,1,0.0,0.0,0.0,90.0,1.0,25.0,6.0,5.0,4.0,3.0,9.0,3,257,3
294,10553,Leandro Castán,Defender,34,05/11/1986,Brazil,Vasco DA Gama,Serie A,2.0,1.0,0,0.0,0.0,0.0,570.0,1.0,62.0,16.0,3.0,2.0,12.0,12.0,13,1170,13
295,10561,Henrique,Defender,26,25/04/1994,Brazil,Vasco DA Gama,Serie A,1.0,1.0,0,0.0,0.0,0.0,648.0,5.0,56.0,11.0,7.0,5.0,17.0,23.0,15,1322,15
296,180380,Marcelo Alves,Defender,22,07/02/1998,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,172.0,0.0,28.0,5.0,2.0,2.0,1.0,7.0,5,450,5
297,80476,Ulisses,Defender,21,28/09/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
298,1927,Neto Borges,Defender,24,13/09/1996,Brazil,Vasco DA Gama,Serie A,3.0,1.0,0,0.0,1.0,0.0,181.0,4.0,33.0,12.0,20.0,15.0,13.0,11.0,9,449,5
299,10550,Werley,Defender,32,05/09/1988,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1,69,1
300,10557,Miranda,Defender,20,19/01/2000,Brazil,Vasco DA Gama,Serie A,1.0,1.0,0,0.0,0.0,0.0,586.0,2.0,38.0,20.0,1.0,1.0,9.0,10.0,15,1092,11
301,10559,Ricardo Graça,Defender,23,16/02/1997,Brazil,Vasco DA Gama,Serie A,5.0,1.0,0,0.0,0.0,0.0,359.0,1.0,56.0,12.0,3.0,3.0,9.0,7.0,11,887,11
302,197034,Cayo Tenório,Defender,21,22/02/1999,Brazil,Vasco DA Gama,Serie A,1.0,0.0,0,0.0,1.0,0.0,148.0,4.0,40.0,6.0,10.0,7.0,13.0,7.0,8,435,3
303,197032,Riquelme,Defender,18,28/08/2002,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
304,10556,Ramon,Defender,32,06/05/1988,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
305,140451,Alexandre,Defender,21,11/02/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
306,10560,Breno,Defender,31,13/10/1989,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
307,197037,Menezes,Defender,19,11/11/2001,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
308,6511,L. Gil,Midfielder,29,31/05/1991,Argentina,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,2.0,0.0,164.0,7.0,35.0,4.0,1.0,0.0,10.0,3.0,4,253,3
309,10569,Fellipe Bastos,Midfielder,30,01/02/1990,Brazil,Vasco DA Gama,Serie A,11.0,5.0,4,0.0,0.0,0.0,397.0,7.0,47.0,22.0,6.0,3.0,5.0,22.0,14,796,10
310,10571,Andrey,Midfielder,22,15/02/1998,Brazil,Vasco DA Gama,Serie A,6.0,2.0,0,0.0,2.0,0.0,487.0,9.0,48.0,30.0,20.0,14.0,29.0,30.0,14,1134,14
311,143367,Gabriel Pec,Midfielder,19,11/02/2001,Brazil,Vasco DA Gama,Serie A,4.0,1.0,0,0.0,0.0,0.0,50.0,0.0,61.0,5.0,7.0,3.0,6.0,7.0,5,188,2
312,143368,Bruno Gomes,Midfielder,19,04/04/2001,Brazil,Vasco DA Gama,Serie A,5.0,1.0,0,0.0,0.0,0.0,330.0,4.0,53.0,15.0,3.0,3.0,16.0,14.0,11,552,4
313,10564,Marcos Júnior,Midfielder,25,13/05/1995,Brazil,Vasco DA Gama,Serie A,3.0,0.0,0,0.0,1.0,0.0,376.0,3.0,41.0,11.0,16.0,13.0,12.0,7.0,11,678,7
314,10581,Yago Pikachu,Midfielder,28,05/06/1992,Brazil,Vasco DA Gama,Serie A,6.0,2.0,0,0.0,0.0,0.0,333.0,8.0,36.0,17.0,12.0,6.0,20.0,14.0,12,924,10
315,9760,Carlinhos,Midfielder,26,22/06/1994,Brazil,Vasco DA Gama,Serie A,8.0,3.0,0,0.0,1.0,0.0,257.0,10.0,26.0,16.0,15.0,12.0,9.0,12.0,13,569,7
316,10572,Lucas Santos,Midfielder,21,07/03/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,15.0,1.0,27.0,0.0,4.0,2.0,1.0,1.0,3,35,0
317,197038,Alexandre de Almeida Silva Júnior,Midfielder,19,23/01/2001,Brazil,Vasco DA Gama,Serie A,1.0,0.0,0,0.0,1.0,0.0,90.0,4.0,47.0,2.0,8.0,5.0,3.0,0.0,3,186,2
318,6626,G. Torres,Midfielder,24,15/06/1996,Colombia,Vasco DA Gama,Serie A,2.0,1.0,0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,2,28,0
319,178910,Toko António,Midfielder,21,15/04/1999,Angola,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
320,197039,Caio Lopes da Costa Schoell,Midfielder,20,12/09/2000,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
321,10575,Ribamar,Attacker,23,21/05/1997,Brazil,Vasco DA Gama,Serie A,8.0,5.0,3,0.0,0.0,0.0,61.0,3.0,8.0,4.0,4.0,1.0,4.0,6.0,12,339,3
322,6094,M. Benítez,Attacker,26,17/06/1994,Argentina,Vasco DA Gama,Serie A,10.0,5.0,1,0.0,1.0,0.0,353.0,23.0,43.0,20.0,34.0,22.0,27.0,15.0,14,1048,13
323,70299,Talles Magno,Attacker,18,26/06/2002,Brazil,Vasco DA Gama,Serie A,20.0,6.0,2,0.0,1.0,0.0,413.0,14.0,37.0,24.0,73.0,46.0,46.0,18.0,18,1417,18
324,13523,G. Cano,Attacker,32,02/01/1988,Argentina,Vasco DA Gama,Serie A,31.0,19.0,9,0.0,0.0,0.0,223.0,6.0,32.0,7.0,17.0,12.0,11.0,19.0,17,1444,17
325,10579,Tiago Reis,Attacker,21,14/08/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,2,26,0
326,157038,Ygor Catatau,Attacker,25,01/07/1995,Brazil,Vasco DA Gama,Serie A,3.0,1.0,1,0.0,1.0,0.0,60.0,2.0,6.0,5.0,20.0,9.0,6.0,6.0,8,260,3
327,133193,Vinícius Paiva,Attacker,19,01/03/2001,Brazil,Vasco DA Gama,Serie A,4.0,3.0,1,0.0,0.0,0.0,122.0,4.0,16.0,3.0,15.0,9.0,6.0,3.0,11,422,5
328,141137,Kaio Magno,Attacker,21,13/08/1999,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329,197041,João Pedro,Attacker,20,20/04/2000,Brazil,Vasco DA Gama,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1347,9853,Pedro Augusto Cabral,Attacker,21,26/03/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1348,96487,Victor Hugo Jenné Allegretto,Goalkeeper,23,28/06/1997,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1349,9834,Ronaldo dos Santos Ramos Filho,Defender,21,10/03/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1350,197301,Renan Gomes Pereira,Midfielder,21,26/02/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1351,197302,João Victor Rodrigues de Oliveira Bento,Midfielder,20,12/02/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1352,197303,Matheus Santos da Silva,Midfielder,20,17/10/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1353,9830,João Victor Cubas Alves,Defender,20,21/11/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1354,9849,Matheus Leonardo Sales Cardoso,Midfielder,22,11/02/1998,Brazil,America Mineiro,Serie B,7.0,2.0,1,0.0,1.0,0.0,210.0,17.0,79.0,10.0,21.0,14.0,18.0,6.0,9,670,9
1355,9952,Lucas Kal,Defender,24,16/03/1996,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1356,10060,Rickson Barbosa Sá da Conceição,Midfielder,22,04/03/1998,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,23.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,5,68,1
1357,137609,João Gabriel Ferreira Macario Dias,Midfielder,20,31/01/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1358,9373,Matheus Fernando Cavichioli,Goalkeeper,34,27/07/1986,Brazil,America Mineiro,Serie B,0.0,0.0,0,12.0,0.0,45.0,434.0,2.0,27.0,0.0,1.0,1.0,2.0,0.0,18,1620,18
1359,153479,Leonardo Lang Lopes,Goalkeeper,22,05/08/1998,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1360,9826,Airton Moraes Michellon,Goalkeeper,26,29/05/1994,Brazil,America Mineiro,Serie B,0.0,0.0,0,1.0,0.0,8.0,24.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,2,180,2
1361,9827,Joriwinnyson Santos dos Anjos Rodrigues,Goalkeeper,24,15/03/1996,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1362,9828,Sávio Antônio Alves,Defender,25,26/05/1995,Brazil,America Mineiro,Serie B,5.0,0.0,0,0.0,0.0,0.0,626.0,19.0,59.0,10.0,7.0,6.0,3.0,2.0,12,845,9
1363,80664,Anderson de Jesus Santos,Defender,25,02/03/1995,Brazil,America Mineiro,Serie B,5.0,2.0,1,0.0,0.0,0.0,361.0,2.0,46.0,7.0,2.0,2.0,7.0,10.0,9,727,8
1364,9416,Eduardo Gabriel dos Santos Bauermann,Defender,24,13/02/1996,Brazil,America Mineiro,Serie B,3.0,1.0,1,0.0,0.0,0.0,274.0,1.0,44.0,3.0,0.0,0.0,2.0,7.0,11,990,11
1365,10415,Diego Ferreira Matheus,Defender,24,26/02/1996,Brazil,America Mineiro,Serie B,3.0,0.0,0,0.0,0.0,0.0,525.0,6.0,42.0,14.0,19.0,10.0,21.0,9.0,16,1196,13
1366,9771,Daniel Fortunato Borges,Defender,27,23/03/1993,Brazil,America Mineiro,Serie B,5.0,1.0,0,0.0,2.0,0.0,300.0,16.0,42.0,20.0,7.0,3.0,7.0,14.0,8,582,7
1367,9835,João Paulo Gomes da Costa,Defender,34,01/07/1986,Brazil,America Mineiro,Serie B,15.0,6.0,1,0.0,0.0,0.0,473.0,17.0,50.0,20.0,4.0,2.0,10.0,19.0,13,1006,11
1368,80279,Luis Henrique Lima Ferreira,Defender,21,07/04/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1369,137608,Lucas Luan\t Martins,Defender,21,06/09/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1370,41180,Messias Rodrigues da Silva Júnior,Defender,26,03/11/1994,Brazil,America Mineiro,Serie B,7.0,1.0,1,0.0,0.0,0.0,641.0,1.0,48.0,12.0,3.0,2.0,5.0,25.0,17,1530,17
1371,9839,Mateus William Sabino Silva,Defender,21,18/05/1999,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,46.0,1.0,41.0,5.0,0.0,0.0,1.0,4.0,2,95,1
1373,146059,Vitor Alberto Alves Ribeiro,Midfielder,20,13/01/2000,Brazil,America Mineiro,Serie B,9.0,0.0,0,0.0,0.0,0.0,53.0,6.0,34.0,4.0,8.0,7.0,12.0,15.0,11,307,2
1374,9840,José Ricardo Barbosa Ribeiro Drumond,Midfielder,24,09/03/1996,Brazil,America Mineiro,Serie B,7.0,1.0,0,0.0,1.0,0.0,854.0,12.0,54.0,38.0,18.0,14.0,23.0,22.0,18,1592,18
1375,9611,Joseph Mauricio de Oliveira Figueiredo,Midfielder,26,30/12/1994,Brazil,America Mineiro,Serie B,2.0,0.0,0,0.0,0.0,0.0,146.0,0.0,42.0,4.0,0.0,0.0,2.0,0.0,3,194,2
1376,9842,Adilson dos Anjos Oliveira,Midfielder,33,23/10/1987,Brazil,America Mineiro,Serie B,11.0,7.0,1,0.0,1.0,0.0,493.0,7.0,39.0,12.0,19.0,14.0,27.0,24.0,18,1376,16
1377,146060,Thalys Victor Martins Sena,Midfielder,20,14/01/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,6,0
1378,269419,Gustavo César Mendonça Gravino,Midfielder,19,29/10/2001,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1379,10330,Guilherme Milhomen Gusmão,Midfielder,32,22/10/1988,Brazil,America Mineiro,Serie B,1.0,1.0,0,0.0,0.0,0.0,58.0,4.0,6.0,2.0,1.0,1.0,4.0,4.0,7,186,1
1380,119151,Geovane Nascimento Silva,Midfielder,22,15/06/1998,Brazil,America Mineiro,Serie B,6.0,2.0,0,0.0,1.0,0.0,161.0,8.0,26.0,12.0,7.0,4.0,5.0,8.0,9,421,4
1381,10286,Calyson Rubens  Santiago Rosa,Midfielder,27,25/02/1993,Brazil,America Mineiro,Serie B,1.0,0.0,0,0.0,0.0,0.0,62.0,1.0,30.0,1.0,1.0,1.0,3.0,2.0,5,110,1
1382,64001,Luiz Flavio Silverio Silva,Midfielder,20,15/06/2000,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,72.0,0.0,29.0,3.0,3.0,2.0,1.0,5.0,4,152,2
1383,9850,Marcelo Aparecido Toscano,Attacker,35,12/05/1985,Brazil,America Mineiro,Serie B,16.0,5.0,2,0.0,0.0,0.0,255.0,18.0,32.0,9.0,5.0,2.0,10.0,13.0,16,654,7
1384,9852,Felipe Azevedo dos Santos,Attacker,33,10/01/1987,Brazil,America Mineiro,Serie B,20.0,8.0,2,0.0,0.0,0.0,257.0,8.0,20.0,7.0,13.0,6.0,12.0,6.0,10,680,10
1385,9257,Rodolfo José da Silva Bardella,Attacker,28,21/05/1992,Brazil,America Mineiro,Serie B,31.0,12.0,2,0.0,2.0,0.0,166.0,13.0,23.0,13.0,12.0,8.0,28.0,17.0,14,894,11
1386,9922,Leonardo da Silva Passos,Attacker,21,13/03/1999,Brazil,America Mineiro,Serie B,21.0,10.0,2,0.0,1.0,0.0,201.0,13.0,19.0,27.0,16.0,8.0,21.0,24.0,16,842,10
1387,9854,Ademir da Silva Santos Junior,Attacker,25,16/02/1995,Brazil,America Mineiro,Serie B,21.0,12.0,4,0.0,1.0,0.0,196.0,13.0,14.0,10.0,26.0,15.0,20.0,14.0,11,703,7
1388,10471,Lohan  dos Santos Freire,Attacker,25,20/09/1995,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2,24,0
1389,9259,Alexandre Egea,Attacker,30,06/06/1990,Brazil,America Mineiro,Serie B,22.0,5.0,0,0.0,1.0,0.0,692.0,30.0,50.0,32.0,40.0,27.0,34.0,23.0,18,1313,15
1390,9505,Felipe Augusto Ferreira Batista,Attacker,28,06/03/1992,Brazil,America Mineiro,Serie B,15.0,7.0,1,0.0,0.0,0.0,109.0,6.0,27.0,1.0,5.0,3.0,4.0,5.0,10,373,4
1391,266656,Kawê Ferreira Godoy Viana,Attacker,18,22/06/2002,Brazil,America Mineiro,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1392,191872,Carlos Alberto Gomes da Silva Filho,Attacker,18,14/04/2002,Brazil,America Mineiro,Serie B,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1,12,0
1393,9858,Sosthenes José Santos Salles,Attacker,33,18/11/1987,Brazil,America Mineiro,Serie B,5.0,1.0,0,0.0,0.0,0.0,98.0,1.0,15.0,1.0,17.0,7.0,8.0,1.0,11,204,0
1394,9831,Leandro da Silva,Defender,32,22/09/1988,Brazil,America Mineiro,Serie B,,,0,,,,,,,,,,,,0,0,0
1372,54232,Arthur Henrique Vieira Araújo,Defender,21,17/06/1999,Brazil,America Mineiro,Serie B,,,0,,,,,,,,,,,,1,90,1
1119,10535,Márcio Rodrigues Velasco,Midfielder,21,22/05/1999,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1120,10536,Wesley Soares Xavier,Midfielder,22,06/03/1998,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1121,78021,Matheus Lucas Jacintho Ferreira,Attacker,22,08/08/1998,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1122,80714,Gustavo  Poffo de Souza,Midfielder,22,10/02/1998,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1123,197474,Claudio Vitor Morais de Lima Cruz,Goalkeeper,20,13/07/2000,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1124,160441,Matheus Cabral de Freitas,Defender,21,23/04/1999,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1125,197476,Renato Luis de Moura Soares,Midfielder,21,06/03/1999,Brazil,Avai,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
